duration,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
1.7494852542877197,0.2268973,1.8151784,0.5690603,6.5483403,1.0046439,64.29721,4.1793547,0.0,0.16856432,0.4642857,0.25,0.035714287,0.10714286,0.14285715,-0.8586974,-11.592997,1.3782197,1.4688953,0.0,-0.0,-0.05,-0.04067568
1.830472707748413,0.20389226,1.6311381,0.45688987,6.2921596,0.94713074,60.616367,3.6225977,0.0,0.15213197,0.5,0.14285715,0.071428575,0.14285715,0.14285715,-1.1148782,-15.051609,1.4270245,1.512605,0.0,-0.0,-0.05,-0.035580568
1.8444764614105225,0.18798184,1.5038548,0.49341336,6.3179693,0.8717921,55.794693,3.4507031,0.0,0.13060665,0.42857143,0.21428572,0.071428575,0.10714286,0.17857143,-1.0890684,-14.703155,-0.13939016,1.5428344,-1.596,-0.0,-0.05,-0.036224615
2.1569244861602783,0.20692147,1.6553718,0.49180946,5.980794,0.89799595,57.47174,3.6622503,0.0,0.13809346,0.53571427,0.17857143,0.035714287,0.17857143,0.071428575,-1.4262438,-19.25525,1.4260894,1.5068493,0.0,-0.0,-0.05,-0.030759925
2.180298328399658,0.20563081,1.6450465,0.38787767,5.9590325,0.88442945,56.603485,3.2873979,0.0,0.1342173,0.53571427,0.21428572,0.035714287,0.071428575,0.14285715,-1.4480052,-19.549047,0.9039207,1.5093015,-0.52400005,-0.0,-0.05,-0.031380765
2.0160837173461914,0.17268097,1.3814478,0.5623105,6.7799587,0.97921264,62.66961,4.3244176,0.0,0.1612982,0.42857143,0.17857143,0.035714287,0.035714287,0.32142857,-0.627079,-8.465987,0.9260142,1.5719066,-0.54800004,-0.0,-0.05,-0.04789234
2.1533026695251465,0.18743046,1.4994437,0.36345008,6.6465693,0.9338868,59.768757,3.7473269,0.0,0.14834797,0.5714286,0.14285715,0.10714286,0.10714286,0.071428575,-0.7604685,-10.266834,0.9314426,1.5438819,-0.53000003,-0.0,-0.05,-0.03243926
1.8898499011993408,0.14848691,1.1878953,0.47294658,6.607288,0.8884818,56.862835,3.5838583,0.0,0.13537511,0.5,0.25,0.0,0.14285715,0.10714286,-0.79974985,-10.797161,0.44813973,1.6178737,-1.084,-0.0,-0.05,-0.035733957
1.9110078811645508,0.19319686,1.5455749,0.4775646,5.4055195,0.7970816,51.01322,3.0670624,0.0,0.109260775,0.35714287,0.10714286,0.071428575,0.25,0.21428572,-2.0015182,-27.021843,0.9127138,1.5329257,-0.536,-0.0,-0.05,-0.034211848
2.0103139877319336,0.25175574,2.014046,0.632533,6.369993,0.997797,63.85901,3.7219572,0.0,0.16660805,0.5714286,0.17857143,0.035714287,0.14285715,0.071428575,-1.0370445,-14.000797,1.3333609,1.4216644,0.0,-0.0,-0.05,-0.038303487
1.8744175434112549,0.18270653,1.4616523,0.42953986,6.2050395,0.90703636,58.050327,3.6533275,0.0,0.14067641,0.5,0.14285715,0.071428575,0.14285715,0.14285715,-1.2019982,-16.227787,0.9348306,1.5528579,-0.536,-0.0,-0.05,-0.032027278
1.9749183654785156,0.2704028,2.1632223,0.6381171,6.2977114,1.0063877,64.40881,4.289647,0.0,0.16906254,0.4642857,0.2857143,0.0,0.14285715,0.10714286,-1.1093264,-14.97665,1.312763,1.3862343,0.0,-0.0,-0.05,-0.023471385
1.8270676136016846,0.2360923,1.8887384,0.401553,6.0924463,0.89682424,57.39675,3.563516,0.0,0.13775867,0.5714286,0.17857143,0.035714287,0.10714286,0.10714286,-1.3145914,-17.747868,1.3717688,1.4514244,0.0,-0.0,-0.05,-0.02965558
